DEPT_CD,AGENCY,MEASURE_ID,MEASURE_NAME,KEY_PERFORMANCE,DIV_CD,PROGRAM_NAME,GP_CD,ACTIVITY_NAME,MEASURE_TYPE_NAME,DATA_SOURCE,FREQUENCY_NAME,CFY
SMBR,7600,3285,Number of outreach events hosted,0,7MBE,MBE/WBE Procurement Program,7MVD,Resource Services,Output,Event spreadsheet.,Annually,2016
SMBR,7600,3286,Number of attendees per outreach event,0,7MBE,MBE/WBE Procurement Program,7MVD,Resource Services,Output,,Monthly,2016
SMBR,7600,8018,Number of clients that received bonding,1,7MBE,MBE/WBE Procurement Program,7MVD,Resource Services,Output,Bonding Program Client Status spreadsheet.,Annually,2016
SMBR,7600,8019,Number of clients that received capacity letters,0,7MBE,MBE/WBE Procurement Program,7MVD,Resource Services,Result,Bonding Program Client Status spreadsheet,Annually,2016
SMBR,7600,3284,Number of plan room customers,0,7MBE,MBE/WBE Procurement Program,7MVD,Resource Services,Output,,Annually,2016
SMBR,7600,3282,"Percentage of MBE/WBEs surveyed who reported ""satisfied"" with the level of service from SMBR",0,7MBE,MBE/WBE Procurement Program,7MVD,Resource Services,Result,,Annually,2016
SMBR,7600,6531,Total number of new firms that attend outreach events,1,7MBE,MBE/WBE Procurement Program,7MVD,Resource Services,Output,Event spreadsheet.,Monthly,2016
SMBR,7600,3307,"% of under 5,000 competitive procurement awards to certified MBE vendors",0,9MGT,Support Services,9ADM,Departmental Support Services,Result,"Information is extracted from the Subcontracting, Procurement and Management System (SPAM). The Purchasing Office calculates this information on a quarterly basis and reports to the departments. For more information, contact Helen Lee in the Purchasing Office.",Quarterly,2016
SMBR,7600,3309,"% of under 5,000 competitive procurement awards to certified WBE vendors",0,9MGT,Support Services,9ADM,Departmental Support Services,Result,"Information is extracted from the Subcontracting, Procurement and Management System (SPAM).The Purchasing Office calculates this information on a quarterly basis and reports to the departments. For more information, contact Helen Lee in the Purchasing Office.",Quarterly,2016
SMBR,7600,3301,Number of employee injuries,0,9MGT,Support Services,9ADM,Departmental Support Services,Output,Includes all lost time injuries as well as all medical only injuries (where an employee visited the doctor for the injury) that did not qualify as lost time. Numbers are taken from the David System (Workers' Compensation Database). The FREQUENCY ANALYSIS REPORT is run approximately three weeks after the last pay period of the reporting month. The Human Resources Department calculates the information and reports to the departments. (Tommy Tucker),Monthly,2016
SMBR,7600,3302,Lost Time Injury Rate,0,9MGT,Support Services,9ADM,Departmental Support Services,Result,"Injury data is generated from entries made by department personnel into a claims database provided by the City's third party administrator (currently known as the "David System"). Actual hours worked is from the productive/overtime report generated by Banner, the City's human resource information system.",Monthly,2016
SMBR,7600,3306,Sick Leave Utilization Rate,0,9MGT,Support Services,9ADM,Departmental Support Services,Result,"Entries made by department personnel into Banner, the City's Human Resources Information System.",Monthly,2016
SMBR,7600,3304,Turnover Rate,0,9MGT,Support Services,9ADM,Departmental Support Services,Result,"Entries made by department personnel into Banner, the City's Human Resources Information System.",Quarterly,2016
SWS,1500,7524,Percent of waste stream diverted from landfills through curbside bulk collection,0,2PAY,Collection Services,2BBC,Bulk Collection,Output,Operation scale tickets,Monthly,2016
SWS,1500,7153,Total number of bulk pickups,0,2PAY,Collection Services,2BBC,Bulk Collection,Output,Litter Abatement field crew,Monthly,2016
SWS,1500,3324,Total tons of bulk collected,0,2PAY,Collection Services,2BBC,Bulk Collection,Output,,Monthly,2016
SWS,1500,3355,Number of yard trimmings collection customer accounts,0,2PAY,Collection Services,2ORG,Organics Collection and Processing,Demand,,Monthly,2016
SWS,1500,7157,Tons of ARR only organics processed,0,2PAY,Collection Services,2ORG,Organics Collection and Processing,Output,Brush Processing staff,Monthly,2016
SWS,1500,3357,Average pounds of yard trimmings/organics collected per customer account per week,1,2PAY,Collection Services,2ORG,Organics Collection and Processing,Output,OPS Summary of yard trimmings collected for gross tonnage of yard trimmings; Budget Dev Model and CIS for number of households,Monthly,2016
SWS,1500,3396,Landfill fees avoided through Organics Processing activities,0,2PAY,Collection Services,2ORG,Organics Collection and Processing,Output,,Monthly,2016
SWS,1500,7521,Percent of waste stream diverted from landfills through curbside brush collection,0,2PAY,Collection Services,2ORG,Organics Collection and Processing,Output,Operations scale tickets,Monthly,2016
SWS,1500,7523,Percent of waste stream diverted from landfills through curbside yard trimmings collection,0,2PAY,Collection Services,2ORG,Organics Collection and Processing,Output,Operations scale tickets,Monthly,2016
SWS,1500,3393,Tons of all organics processed through ARR,0,2PAY,Collection Services,2ORG,Organics Collection and Processing,Output,,Monthly,2016
SWS,1500,7154,Total number of brush pickups,0,2PAY,Collection Services,2ORG,Organics Collection and Processing,Output,Litter Abatement field crew,Monthly,2016
SWS,1500,3325,Total tons of brush collected,0,2PAY,Collection Services,2ORG,Organics Collection and Processing,Output,,Monthly,2016
SWS,1500,3359,Total tons of yard trimmings collected,0,2PAY,Collection Services,2ORG,Organics Collection and Processing,Output,,Monthly,2016
SWS,1500,3348,Landfill fees avoided through Recycling Collection,0,2PAY,Collection Services,2RCY,Recycling Collection,Output,,Monthly,2016
SWS,1500,3341,Number of recycling collection customer accounts,0,2PAY,Collection Services,2RCY,Recycling Collection,Output,ARR finance billed revenue report,Monthly,2016
SWS,1500,3347,Average pounds of recycled materials collected per customer account per week,1,2PAY,Collection Services,2RCY,Recycling Collection,Output,OPS Summary of curb-side recyclables collected for gross tonnage of recyclables; Budget Dev Model and CIS for number of households,Monthly,2016
SWS,1500,7522,Percent of waste stream diverted from landfills through curbside recycling collection,0,2PAY,Collection Services,2RCY,Recycling Collection,Output,Operations scale tickets,Monthly,2016
SWS,1500,3351,Total tons of recyclables collected,0,2PAY,Collection Services,2RCY,Recycling Collection,Output,Collection weight ticket information received from TDS and Balcones.,Monthly,2016
SWS,1500,3339,Average pounds of trash per customer account per week,1,2PAY,Collection Services,2GCL,Trash Collection,Output,,Monthly,2016
SWS,1500,7188,Customer satisfaction with the quality of residential curbside trash collection in the City of Austin Citizen Survey,1,2PAY,Collection Services,2GCL,Trash Collection,Result,COA annual citizen survey,Annually,2016
SWS,1500,3334,Number of trash collection customers,0,2PAY,Collection Services,2GCL,Trash Collection,Output,,Monthly,2016
SWS,1500,3338,Total tons of trash collected,0,2PAY,Collection Services,2GCL,Trash Collection,Output,,Monthly,2016
SWS,1500,3384,Total tons of dead animals collected from COA rights-of-way and the animal shelter,0,4LAB,Litter Abatement,4LTA,Litter Abatement,Output,,Monthly,2016
SWS,1500,3385,Total tons of litter collected,0,4LAB,Litter Abatement,4LTA,Litter Abatement,Output,,Monthly,2016
SWS,1500,7184,"Number of cleanups, requests and special events",0,4LAB,Litter Abatement,4LTA,Litter Abatement,Output,Litter Abatement staff,Monthly,2016
SWS,1500,7997,Number of dead animals collected,0,4LAB,Litter Abatement,4LTA,Litter Abatement,Output,,Monthly,2016
SWS,1500,7190,Number of illegal dumpsite and right of way clean-ups,0,4LAB,Litter Abatement,4LTA,Litter Abatement,Output,Litter Abatement staff,Monthly,2016
SWS,1500,7768,Percent of dead animals collected within one business day,0,4LAB,Litter Abatement,4LTA,Litter Abatement,Output,Litter abatement staff records,Monthly,2016
SWS,1500,7156,Tons of material removed from roadways,0,4LAB,Litter Abatement,4LTA,Litter Abatement,Output,Litter Abatement field crew,Monthly,2016
SWS,1500,7998,Total number of curb miles swept,0,4LAB,Litter Abatement,4LTA,Litter Abatement,Output,,Monthly,2016
SWS,1500,7988,Annual hours lost time due to on-the-job injury or accident,0,6OPS,Operations Support,6OSS,Operations Support Services,Result,Worker's Comp Database,Monthly,2016
SWS,1500,7986,Lost Time Injury Rate Per the Equivalent of 100 Employees (8+ day lost time),1,6OPS,Operations Support,6OSS,Operations Support Services,Result,,Monthly,2016
SWS,1500,7735,Number of ARR action requests processed,0,6OPS,Operations Support,6OSS,Operations Support Services,Output,CC&B and CSR,Monthly,2016
SWS,1500,7178,Tons of carts recycled,0,6OPS,Operations Support,6OSS,Operations Support Services,Output,Cart Operations staff,Monthly,2016
SWS,1500,7179,Total number of customer contacts,0,6OPS,Operations Support,6OSS,Operations Support Services,Output,Service Request Center staff,Monthly,2016
SWS,1500,3314,Number of landfill gas wells monitored,0,1LFO,Remediation,1LCP,Remediation,Output,,Annually,2016
SWS,1500,3656,Number of eligible sites assisted by Brownfields Redevelopment program,0,1LFO,Remediation,1LCP,Remediation,Result,COA database,Annually,2016
SWS,1500,3657,Number of environmental site assessments (ESAs) completed for Brownfields Redevelopment,0,1LFO,Remediation,1LCP,Remediation,Output,Consultant reports on completion of projects,Annually,2016
SWS,1500,3313,Number of groundwater monitoring events,0,1LFO,Remediation,1LCP,Remediation,Output,,Annually,2016
SWS,1500,3446,"% of under $5,000 competitive procurement awards to certified MBE vendors",0,9MGT,Support Services,9ADM,Departmental Support Services,Result,"Information is extracted from the Subcontracting, Procurement and Management System (SPAM). The Purchasing Office calculates this information on a quarterly basis and reports to the departments. For more information, contact Helen Lee in the Purchasing Office.",Quarterly,2016
SWS,1500,3449,"% of under $5,000 competitive procurement awards to certified WBE vendors",0,9MGT,Support Services,9ADM,Departmental Support Services,Result,"Information is extracted from the Subcontracting, Procurement and Management System (SPAM).The Purchasing Office calculates this information on a quarterly basis and reports to the departments. For more information, contact Helen Lee in the Purchasing Office.",Quarterly,2016
SWS,1500,7999,"Average pounds of curbside collection (brush, bulk, trash, recycling) per customer account per pickup",0,9MGT,Support Services,9ADM,Departmental Support Services,Result,,Monthly,2016
SWS,1500,3434,Employee Turnover Rate,0,9MGT,Support Services,9ADM,Departmental Support Services,Output,The Human Resources Department provides the information to each department (Tommy Tucker). Data derived from Banner. Temporary employees are excluded from the calculation. Inter-departmental transfers are included.,Quarterly,2016
SWS,1500,3452,Lost Time Injury Rate Per the Equivalent of 100 Employees,0,9MGT,Support Services,9ADM,Departmental Support Services,Result,"Lost time injuries: includes all injuries where any lost time from work has occurred, not including the day of the injury. Numbers are taken from the David System (Workers' Compensation Database). Reports are run from the David System approximately 3 weeks after the last pay period of the reporting month. Total number of hours worked: Total hours worked by employees in the department for the reporting period as determined in the Banner System. Sick and Vacation times are not counted. The Human Resources Department calculates total hours worked by department each pay period.",Monthly,2016
